	reply_settings	id	lang	text	conversation_id	author_id	referenced_tweets	edit_history_tweet_ids	created_at	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes
2136	everyone	1633673408780341249	en	@akafacehots @musikit0 @UnionizeTesla @Jim_Jordan So because a country has a border with Russia they are not allowed to join NATO, Is that an actual law or something Putin made up	1633577349361926147	486672620	[{'type': 'replied_to', 'id': '1633604479294775297'}]	['1633673408780341249']	2023-03-09T03:37:47.000Z	0	0	0	0	10	1446465174			
2137	everyone	1633673408360726528	en	"RT @AdamKinzinger: Russia once again launching missiles to kill civilians.  

Yet some people believe UKRAINE is responsible for this war?!…"	1633673408360726528	1547766761734279168	[{'type': 'retweeted', 'id': '1633640638959714306'}]	['1633673408360726528']	2023-03-09T03:37:47.000Z	520	0	0	0	0				
2138	everyone	1633673407790194688	en	@sense_genius @KanekoaTheGreat They want a war with Russia (Biden has already stated his goal to remove putin from power). They need Americans pissed off like we were on 9/11. Pushing the lab leak will accomplish this goal with anger directed at Russia biggest ally. They have to figure the rest of the world..	1633499775734788096	1519031805931839489	[{'type': 'replied_to', 'id': '1633520326528180233'}]	['1633673407790194688']	2023-03-09T03:37:47.000Z	0	1	0	0	13	1333649415064719362			
2139	everyone	1633673406309597185	en	RT @KyivIndependent: ⚡️Explosions reported in several cities, Kyiv, Poltava, Lviv, Vinnytsia, Ivano-Frankivsk, Ternopil oblasts amid Russia…	1633673406309597185	95258292	[{'type': 'retweeted', 'id': '1633652021286014976'}]	['1633673406309597185']	2023-03-09T03:37:46.000Z	315	0	0	0	0				
2140	everyone	1633673406062243840	en	@TennCSA Russia and Ukraine haven’t done anything to me.  Biden has screwed me over.	1633519436148744199	1442303311747551241	[{'type': 'replied_to', 'id': '1633519436148744199'}]	['1633673406062243840']	2023-03-09T03:37:46.000Z	0	0	0	0	16	1474790744351256577			
2141	everyone	1633673404266995712	en	RT @KimDotcom: The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	1633673404266995712	928834393090789377	[{'type': 'retweeted', 'id': '1633517462137475072'}]	['1633673404266995712']	2023-03-09T03:37:46.000Z	3081	0	0	0	0				
2142	everyone	1633673403419828224	en	RT @KimDotcom: The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	1633673403419828224	31215687	[{'type': 'retweeted', 'id': '1633517462137475072'}]	['1633673403419828224']	2023-03-09T03:37:46.000Z	3081	0	0	0	0				
2143	everyone	1633673403289817092	en	@ABCPolitics Shut the dumb blood up! These are the same people who shit in side our country’s capital, who were out to kill. They can rot in hell or send them to Russia for the front line because they are not American.	1633569527731453953	1539364139633713155	[{'type': 'replied_to', 'id': '1633569527731453953'}]	['1633673403289817092']	2023-03-09T03:37:46.000Z	0	0	0	0	2	16815644			
2144	everyone	1633673400819552256	en	Russia should just bomb the Vatican https://t.co/NIYqIIOTd9	1633673400819552256	1627034469449490432		['1633673400819552256']	2023-03-09T03:37:45.000Z	0	0	0	0	2				
2145	everyone	1633673396503580672	en	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1633673396503580672	518248468	[{'type': 'retweeted', 'id': '1633604224843120640'}]	['1633673396503580672']	2023-03-09T03:37:44.000Z	1179	0	0	0	0				
2146	everyone	1633673394750361602	en	RT @sahouraxo: Israel drops bombs on Aleppo International Airport, stopping planes carrying aid for earthquake victims from landing in the…	1633673394750361602	1033549724	[{'type': 'retweeted', 'id': '1633568365967974401'}]	['1633673394750361602']	2023-03-09T03:37:44.000Z	1579	0	0	0	0				
2147	everyone	1633673394603585536	en	RT @WeAreCanProud: Why does Justin Trudeau support Russia's energy industry more than Canada's? https://t.co/W4xJQ7l7Hl	1633673394603585536	1295108499811315712	[{'type': 'retweeted', 'id': '1633295266534113283'}]	['1633673394603585536']	2023-03-09T03:37:44.000Z	154	0	0	0	0				
2148	everyone	1633673394146140160	en	"RT @ImMeme0: They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B…"	1633673394146140160	24204149	[{'type': 'retweeted', 'id': '1633451812157112322'}]	['1633673394146140160']	2023-03-09T03:37:44.000Z	2758	0	0	0	0				
2149	everyone	1633673393982636032	en	RT @QualityTweets78: It seems in Russia they don't let scumbags beat up teachers. https://t.co/jDzXKvSGqL	1633673393982636032	1622992238501367810	[{'type': 'retweeted', 'id': '1633672368156540928'}]	['1633673393982636032']	2023-03-09T03:37:43.000Z	5	0	0	0	0				
2150	everyone	1633673391222800384	en	"Russia-Ukraine live updates: Multiple missile strikes reported across Ukraine
https://t.co/arGT3neAHm
via ABC News App"	1633673391222800384	884953515856187394		['1633673391222800384']	2023-03-09T03:37:43.000Z	0	0	0	0	51				
2151	everyone	1633673390056779778	en	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1633673390056779778	311784483	[{'type': 'retweeted', 'id': '1633604224843120640'}]	['1633673390056779778']	2023-03-09T03:37:43.000Z	1179	0	0	0	0				
2152	everyone	1633673389830225922	en	@BidenCrimeFam10 @GallihughDeb @JackPosobiec You conveniently left off the part about Russia attacking a NATO country, that's what made it a lie. It changed the whole meaning.	1633649844223918080	15992222	[{'type': 'replied_to', 'id': '1633672532774764546'}]	['1633673389830225922']	2023-03-09T03:37:42.000Z	0	1	1	0	14	1511163633169944578			
2153	everyone	1633673389532430336	en	RT @BillGertz: Russian highly-enriched uranium is fueling Chinese breeder reactors that make plutonium for warheads as part of Beijing’s ma…	1633673389532430336	816684055072821248	[{'type': 'retweeted', 'id': '1633670515083857921'}]	['1633673389532430336']	2023-03-09T03:37:42.000Z	9	0	0	0	0				
2154	everyone	1633673387452125184	en	"RT @NeckarValue: Buffett: ""I’m not a fast reader. Charlie can read faster. It’s a huge advantage.

There’s a Woody Allen story about how he…"	1633673387452125184	1235182713298182146	[{'type': 'retweeted', 'id': '1633562104081838080'}]	['1633673387452125184']	2023-03-09T03:37:42.000Z	13	0	0	0	0				
2155	everyone	1633673385707442177	en	"@JConroyd @POTUS You don’t know the history of Russia or Ukraine. Do you? 

Guess what country Kiev is currently in. https://t.co/Ky1QBgOkv9"	1632849229050793984	1508567562417684488	[{'type': 'replied_to', 'id': '1633231896518836224'}]	['1633673385707442177']	2023-03-09T03:37:41.000Z	0	0	0	0	25	994957529942720512			
2156	everyone	1633673384952299522	en	RT @Kanthan2030: History is full of lies and half-truths! For example, anti-Russia people always talk about the 1939 USSR-Germany pact afte…	1633673384952299522	2812224419	[{'type': 'retweeted', 'id': '1633654603441922050'}]	['1633673384952299522']	2023-03-09T03:37:41.000Z	71	0	0	0	0				
2157	everyone	1633673381605171202	en	"RT @thatdayin1992: China's FM Qin Gang: ""Why does the US ask China not to provide weapons to Russia while it keeps selling arms to Taiwan?""…"	1633673381605171202	1182108597645381633	[{'type': 'retweeted', 'id': '1633475551213293568'}]	['1633673381605171202']	2023-03-09T03:37:41.000Z	792	0	0	0	0				
2158	everyone	1633673381198589954	en	@Nick_Boro1 @WarMonitors Russia doesn’t shoot tanks with missiles. Russia shoots apartment buildings full of women and children	1633643983711682561	1497820217216737280	[{'type': 'replied_to', 'id': '1633644411874623494'}]	['1633673381198589954']	2023-03-09T03:37:40.000Z	0	0	0	0	29	3303021285			
2159	everyone	1633673380015616000	en	RT @Lauras4T: The people who are saying that #TuckerCarlsonIsALiar are the same people who still believe that President Trump colluded with…	1633673380015616000	1603541048139063297	[{'type': 'retweeted', 'id': '1633615091269500928'}]	['1633673380015616000']	2023-03-09T03:37:40.000Z	507	0	0	0	0				
2160	everyone	1633673379591880705	en	RT @Trollstoy88: An increasing number of countries around the world are siding with Russia. https://t.co/YD5IGmebFf	1633673379591880705	1614286443420991489	[{'type': 'retweeted', 'id': '1633545094316826644'}]	['1633673379591880705']	2023-03-09T03:37:40.000Z	274	0	0	0	0				
2161	everyone	1633673376857219073	en	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1633673376857219073	385143966	[{'type': 'retweeted', 'id': '1633604224843120640'}]	['1633673376857219073']	2023-03-09T03:37:39.000Z	1179	0	0	0	0				
2162	everyone	1633673375683072002	en	@JackPosobiec Fuck that. Russia never called me a white supremacist…	1633649844223918080	1479651650562363396	[{'type': 'replied_to', 'id': '1633649844223918080'}]	['1633673375683072002']	2023-03-09T03:37:39.000Z	0	0	0	0	4	592730371			
2163	everyone	1633673375674695680	en	A huge wave of Gerans and cruise missiles being unloaded over Ukraine.  This is a huge Russian air strike for many months #Ukraine️ #RussianArmy #Donbas #UkraineWar #Russia #Europe #usa #ukraineRussiawar #Russian https://t.co/irDYMKBTRa	1633673375674695680	4695125258		['1633673375674695680']	2023-03-09T03:37:39.000Z	0	0	0	0	132				
2164	everyone	1633673375435350017	en	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1633673375435350017	538525794	[{'type': 'retweeted', 'id': '1633604224843120640'}]	['1633673375435350017']	2023-03-09T03:37:39.000Z	1179	0	0	0	0				
2165	everyone	1633673371413086208	en	@nkulw Just say you support Russia	1633568912875896834	1555910835461132289	[{'type': 'replied_to', 'id': '1633673269420146691'}]	['1633673371413086208']	2023-03-09T03:37:38.000Z	0	0	0	0	6	1555910835461132289			
2166	everyone	1633673370477666305	en	@lestweforget76 @RealMattCouch Ukrainian Orthodox Church was consecrated by the Byzantine empire, russian orthodox is a mongol church, consecrated 50 years after destruction of Byzantine empire; the mongol ““russian”” church was used as a tool for barbaric steppe mongol imperialism of russia and is irrelevant	1633633604117880832	1022965838649978880	[{'type': 'replied_to', 'id': '1633672475564285954'}]	['1633673370477666305']	2023-03-09T03:37:38.000Z	0	0	0	0	3	3303569083			
2167	everyone	1633673367646801921	en	@soobinbeloved SUGAR RUSSIA SONG OF THE YEAR	1633599115106869254	1516328873897517057	[{'type': 'replied_to', 'id': '1633599115106869254'}]	['1633673367646801921']	2023-03-09T03:37:37.000Z	0	0	0	0	5	1496493459145961475			
2168	everyone	1633673365000196096	en	@alanfair12 @charliekirk11 There’s more than that. The warmongering and military complex need another war to get rich it’s also about getting rid of Putin a plan started during Obama’s admin. Russia is rich with national resources and Putin is on the way	1633588696879611905	2608377252	[{'type': 'replied_to', 'id': '1633597473124933633'}]	['1633673365000196096']	2023-03-09T03:37:37.000Z	0	0	0	0	4	105269160			
2169	everyone	1633673364597358593	en	@ZubyMusic Russia hoax all of it	1633595883156647936	1576948212069441536	[{'type': 'replied_to', 'id': '1633595883156647936'}]	['1633673364597358593']	2023-03-09T03:37:36.000Z	0	0	0	0	8	57441414			
2170	everyone	1633673358536769536	en	"RT @NewsArenaIndia: INDIA-RUSSIA OIL DEALS  ARE IN INDIA’S FAVOUR  AND IT HURTS AMERICAN  EGO &amp; DOLLAR

Due to India-Russia oil deals the d…"	1633673358536769536	417808383	[{'type': 'retweeted', 'id': '1633447583929565185'}]	['1633673358536769536']	2023-03-09T03:37:35.000Z	874	0	0	0	0				
2171	everyone	1633673357710491651	en	RT @steamtug7: Calling Mueller's investigation the 'Russia hoax' is a weird way of confessing you haven't read the Mueller report.	1633673357710491651	29843385	[{'type': 'retweeted', 'id': '1633649298226249729'}]	['1633673357710491651']	2023-03-09T03:37:35.000Z	4	0	0	0	0				
2172	everyone	1633673356573646857	en	RT @GPrime85: Lefties clap for this, then boo when Russia tries to annex chunks of Ukraine	1633673356573646857	760255387425792000	[{'type': 'retweeted', 'id': '1633471802197307393'}]	['1633673356573646857']	2023-03-09T03:37:35.000Z	363	0	0	0	0				
2173	everyone	1633673355717926914	en	"RT @FlaGolfr: @IAmPoliticsGirl 
@Potus is really fighting 2 wars &amp; USA voters don't realize it.
1st is war on global Democracy, Ukraine vs…"	1633673355717926914	1193077441914429446	[{'type': 'retweeted', 'id': '1633139888890454017'}]	['1633673355717926914']	2023-03-09T03:37:34.000Z	37	0	0	0	0				
2174	everyone	1633673355663400960	en	RT @POTUS: As we approach the anniversary of Russia’s brutal invasion of Ukraine, I'm in Kyiv today to meet with President Zelenskyy and re…	1633673355663400960	1532414199904800773	[{'type': 'retweeted', 'id': '1627611940250963968'}]	['1633673355663400960']	2023-03-09T03:37:34.000Z	18143	0	0	0	0				
2175	everyone	1633673354715561986	en	"RT @thatdayin1992: China's FM Qin Gang: ""Why does the US ask China not to provide weapons to Russia while it keeps selling arms to Taiwan?""…"	1633673354715561986	713629540854194176	[{'type': 'retweeted', 'id': '1633475551213293568'}]	['1633673354715561986']	2023-03-09T03:37:34.000Z	792	0	0	0	0				
2176	everyone	1633673350818955265	en	"Russia: Ukraine, ORB ""Sparta"" drops grenades on soldiers of the Armed Forces of Ukraine north of Donetsk....08-03-2023 https://t.co/HqShhu2JPz"	1633673345991360514	900396822216290304	[{'type': 'replied_to', 'id': '1633673345991360514'}]	['1633673350818955265']	2023-03-09T03:37:33.000Z	0	0	0	0	23	900396822216290304			
2177	everyone	1633673350248640521	en	RT @jimmy_dore: While you scream about Russia invading Ukraine, remember United States illegally invaded Syria &amp; is CURRENTLY occupying 1/3…	1633673350248640521	1559295507972907008	[{'type': 'retweeted', 'id': '1633655341346074624'}]	['1633673350248640521']	2023-03-09T03:37:33.000Z	392	0	0	0	0				
2178	everyone	1633673345991360514	en	"Russia: Ukraine, ORB ""Sparta"" drops grenades on soldiers of the Armed Forces of Ukraine north of Donetsk....08-03-2023 https://t.co/fgv49FYyn1"	1633673345991360514	900396822216290304		['1633673345991360514']	2023-03-09T03:37:32.000Z	0	1	0	0	23				
2179	everyone	1633673342979809281	en	RT @zogbanu2: @RussiaUN Can you find superpower Russia on the chart? https://t.co/lPPlpuaQhb	1633673342979809281	1519288857145094144	[{'type': 'retweeted', 'id': '1633582965044199424'}]	['1633673342979809281']	2023-03-09T03:37:31.000Z	1	0	0	0	0				
2180	everyone	1633673342237417472	en	RT @DameScorpio: RANT…I’M in the mood for Reagan. This quote…we could use some heat right now. And it certainly isn’t going to come from th…	1633673342237417472	1593674469075304453	[{'type': 'retweeted', 'id': '1633644083041189888'}]	['1633673342237417472']	2023-03-09T03:37:31.000Z	126	0	0	0	0				
2181	everyone	1633673337095311360	en	RT @sahouraxo: Israel drops bombs on Aleppo International Airport, stopping planes carrying aid for earthquake victims from landing in the…	1633673337095311360	15126396	[{'type': 'retweeted', 'id': '1633568365967974401'}]	['1633673337095311360']	2023-03-09T03:37:30.000Z	1579	0	0	0	0				
2182	everyone	1633673332137574401	en	@D_Diddler @GehlkenNFL I stand with Russia 🇷🇺	1633517326891982862	1521671227080851456	[{'type': 'replied_to', 'id': '1633656658290438144'}]	['1633673332137574401']	2023-03-09T03:37:29.000Z	0	0	0	0	8	537403624			
2183	everyone	1633673330656960514	en	"RT @LvivTyler: &gt; sign in English. Check. 
&gt; vulgar language. Check.
&gt; it's Russia's fault. Check.

Western NGO script confirmed. https://t.…"	1633673330656960514	1562170422	[{'type': 'retweeted', 'id': '1633492861697261568'}]	['1633673330656960514']	2023-03-09T03:37:28.000Z	412	0	0	0	0				
2184	everyone	1633673328719433728	en	"RT @IndoPac_Info: #Swiss banks say rich #Chinese clients worry about sanction prospects

Many large Chinese clients stopped keeping their m…"	1633673328719433728	1595487335876919296	[{'type': 'retweeted', 'id': '1633663974125318145'}]	['1633673328719433728']	2023-03-09T03:37:28.000Z	11	0	0	0	0				
2185	everyone	1633673327741992962	en	"RT @RepAdamSchiff: The consequences for China abetting Russia’s assault against Ukraine must be swift. And severe. 

I have legislation gra…"	1633673327741992962	1036420840789889027	[{'type': 'retweeted', 'id': '1633557447716622340'}]	['1633673327741992962']	2023-03-09T03:37:28.000Z	598	0	0	0	0				
2186	everyone	1633673327427608577	en	RT @PeImeniPusha: Russia and India have begun the transition to trading in rubles in transactions for the purchase and sale of oil products…	1633673327427608577	102288785	[{'type': 'retweeted', 'id': '1633517220826587136'}]	['1633673327427608577']	2023-03-09T03:37:28.000Z	707	0	0	0	0				
2187	everyone	1633673318984450048	en	@StanMcChrystal Seriously?  What a slap in the face to all those people who served honorably and are NOT owned by Russia.  Disgraceful.	497384445180387328	739623494145581060	[{'type': 'replied_to', 'id': '497384445180387328'}]	['1633673318984450048']	2023-03-09T03:37:26.000Z	0	0	1	0	12	2648831197			
2188	everyone	1633673316191059968	en	@squatsons The neutral guy that insists on Russian spelling for cities that Russia not only doesn't control but claims they don't have any intent to control. Lol.	1633670057208479744	44381001	[{'type': 'replied_to', 'id': '1633670057208479744'}]	['1633673316191059968']	2023-03-09T03:37:25.000Z	0	0	0	0	88	1512907688186826753			
2189	everyone	1633673316190900225	en	RT @KShoshiashvili: #Tbilisi Now: People stand strong and together. The Constitution of Georgia is embodied in the Georgian people. Our nat…	1633673316190900225	392242655	[{'type': 'retweeted', 'id': '1633520260597915655'}]	['1633673316190900225']	2023-03-09T03:37:25.000Z	3327	0	0	0	0				
2190	everyone	1633673315230294016	en	"RT @theLLCoolK: @acoyne CPC signs a 31y deal with China in secret (in Russia no less) years ago.

 Meng was arrested 01/12/18 on a request…"	1633673315230294016	1383989021588672520	[{'type': 'retweeted', 'id': '1633632801676304387'}]	['1633673315230294016']	2023-03-09T03:37:25.000Z	13	0	0	0	0				
2191	everyone	1633673313103773697	en	@photogarys Not if peace was only agreed once NATO membership ratified, surely? Once Ukraine is part of NATO then it's game over for Russia.	1633546310090366985	1605552220052799489	[{'type': 'replied_to', 'id': '1633633643209060353'}]	['1633673313103773697']	2023-03-09T03:37:24.000Z	0	0	0	0	23	1528643110779072512			
2192	everyone	1633673310775984128	en	@JRubinBlogger What about russia russia russia? That was a lie. Yet the leftist media still believe in their lies. A sad joke.	1633477513828499456	1598504045634883584	[{'type': 'replied_to', 'id': '1633477513828499456'}]	['1633673310775984128']	2023-03-09T03:37:24.000Z	0	0	0	0	3	218975278			
2193	everyone	1633673306048978948	en	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1633673306048978948	16160352	[{'type': 'retweeted', 'id': '1633604224843120640'}]	['1633673306048978948']	2023-03-09T03:37:23.000Z	1179	0	0	0	0				
2194	everyone	1633673305184935936	en	"RT @PigLazer: The dramatic music just completes this.
We spent billions building jets that could see in the dark, fly in hurricanes, and be…"	1633673305184935936	1000846849597673479	[{'type': 'retweeted', 'id': '1633328210795548673'}]	['1633673305184935936']	2023-03-09T03:37:22.000Z	166	0	0	0	0				
2195	everyone	1633673304392310793	en	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	1633673304392310793	1432069577974980611	[{'type': 'retweeted', 'id': '1633670000396435461'}]	['1633673304392310793']	2023-03-09T03:37:22.000Z	135	0	0	0	0				
2196	everyone	1633673303222259713	en	@DeathBySharkie Capitalism is fine, it's the type of Capitalism that is the problem. Corporate Capitalism is what we in the US has and it's slowly turning into Oligarchic Capitalism, which is what Russia currently has. What we need is welfare Capitalism, which is what Scandinavian countries have	1633644480372035585	1420026374711087115	[{'type': 'replied_to', 'id': '1633672314658123778'}]	['1633673303222259713']	2023-03-09T03:37:22.000Z	0	1	0	0	7	896201972050788352			
2197	everyone	1633673301615583232	en	"@samslamdunk @CrazyNormie shilling for fascists? You gonna Stan for Russia next? Fυcκιηg rαcisτ τrαsh. 
https://t.co/ABbYRD4GOQ"	1633600039183437824	533610973	[{'type': 'replied_to', 'id': '1633600039183437824'}]	['1633673301615583232']	2023-03-09T03:37:21.000Z	0	0	0	0	8	1036419739482906624			
2198	everyone	1633673300462403584	en	"RT @MkFoxbat: America considering deploying troops to our Southern Neighbor to ""protect"" our citizens while denouncing Russia doing the sam…"	1633673300462403584	49893483	[{'type': 'retweeted', 'id': '1633609203058188289'}]	['1633673300462403584']	2023-03-09T03:37:21.000Z	1	0	0	0	0				
2199	everyone	1633673297895514113	en	as soon as a full-scale conflict breaks out between the U.S.A. and CHINA, which can almost be predicted with 100% certainty..... the same way that the WEST has pushed RUSSIA into a corner!	1633672782537179137	1597599602718416902	[{'type': 'replied_to', 'id': '1633673162939564032'}]	['1633673297895514113']	2023-03-09T03:37:21.000Z	0	0	0	0	9	1597599602718416902			
2200	everyone	1633673297748688896	en	RT @DameScorpio: RANT…I’M in the mood for Reagan. This quote…we could use some heat right now. And it certainly isn’t going to come from th…	1633673297748688896	1631379185569783810	[{'type': 'retweeted', 'id': '1633644083041189888'}]	['1633673297748688896']	2023-03-09T03:37:21.000Z	126	0	0	0	0				
2201	everyone	1633673296804814848	en	"RT @VolodyaTretyak: How do most Russians perceive Putin? Thread
I will try to understand what people in Russia think about Putin. My though…"	1633673296804814848	3805073541	[{'type': 'retweeted', 'id': '1558408097361797122'}]	['1633673296804814848']	2023-03-09T03:37:20.000Z	1115	0	0	0	0				
2202	everyone	1633673290727161856	en	"RT @visegrad24: BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldova’s air space.

The…"	1633673290727161856	2382985722	[{'type': 'retweeted', 'id': '1633637043258499072'}]	['1633673290727161856']	2023-03-09T03:37:19.000Z	802	0	0	0	0				
2203	everyone	1633673290328989696	en	"RT @RepAdamSchiff: The consequences for China abetting Russia’s assault against Ukraine must be swift. And severe. 

I have legislation gra…"	1633673290328989696	817932397060583424	[{'type': 'retweeted', 'id': '1633557447716622340'}]	['1633673290328989696']	2023-03-09T03:37:19.000Z	598	0	0	0	0				
2204	everyone	1633673289112383491	en	"RT @MaziUbaOfficial: WHY'S MAZI NNAMDI KANU STILL IN DSS CUSTODY AFTER BEEN DISCHARGED ND ACQUITTED BY APPEAL COURT A BRITISH CITIZEN? 💔
@C…"	1633673289112383491	1479638781716312064	[{'type': 'retweeted', 'id': '1633126858609815552'}]	['1633673289112383491']	2023-03-09T03:37:18.000Z	329	0	0	0	0				
2205	everyone	1633673288995033090	en	RT @Gerashchenko_en: Russia is trying to keep Georgia dependent on it. Putin aims to govern Georgia through his marionette politician Bidzi…	1633673288995033090	1031161753189707777	[{'type': 'retweeted', 'id': '1633557436794650624'}]	['1633673288995033090']	2023-03-09T03:37:18.000Z	2312	0	0	0	0				
2206	everyone	1633673288898732032	en	RT @KyivIndependent: ⚡️Explosions reported in several cities, Kyiv, Poltava, Lviv, Vinnytsia, Ivano-Frankivsk, Ternopil oblasts amid Russia…	1633673288898732032	425373857	[{'type': 'retweeted', 'id': '1633652021286014976'}]	['1633673288898732032']	2023-03-09T03:37:18.000Z	315	0	0	0	0				
2207	everyone	1633673288864997376	en	"RT @visegrad24: BREAKING: 

A few minutes ago, Russia fired an additional wave of cruise missiles from the Black Sea over Moldovan air spac…"	1633673288864997376	1905006134	[{'type': 'retweeted', 'id': '1633643958138970113'}]	['1633673288864997376']	2023-03-09T03:37:18.000Z	982	0	0	0	0				
2208	everyone	1633673288860815362	en	"@Dpol_un You are bombing civilians RIGHT now.  Men, women and children. 

russia is forcing their will by invading neighboring,  democratic nations.

COWARDS."	1633666037769027589	1524520537946533889	[{'type': 'replied_to', 'id': '1633666037769027589'}]	['1633673288860815362']	2023-03-09T03:37:18.000Z	0	0	1	0	11	923231030160400384			
2209	everyone	1633673285232652291	en	And how does Biden respond to China, North Korea, Iran and Russia? https://t.co/msUUTLDcRg	1633673285232652291	3063748228	[{'type': 'quoted', 'id': '1633666273665232897'}]	['1633673285232652291']	2023-03-09T03:37:18.000Z	0	0	0	0	24				
2210	everyone	1633673285203382275	en	"RT @Igor_from_Kyiv_: Reasons why russia’s invasion hasn’t gone according to plan: 

1. Ukrainians https://t.co/Fyv9vp95n2"	1633673285203382275	1543337214683258880	[{'type': 'retweeted', 'id': '1623987465680830465'}]	['1633673285203382275']	2023-03-09T03:37:18.000Z	2392	0	0	0	0				
2211	everyone	1633673277192409090	en	"RT @visegrad24: BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldova’s air space.

The…"	1633673277192409090	719230383175372805	[{'type': 'retweeted', 'id': '1633637043258499072'}]	['1633673277192409090']	2023-03-09T03:37:16.000Z	802	0	0	0	0				
2212	everyone	1633673276080750592	en	"RT @AdamKinzinger: Russia once again launching missiles to kill civilians.  

Yet some people believe UKRAINE is responsible for this war?!…"	1633673276080750592	1583830251242749952	[{'type': 'retweeted', 'id': '1633640638959714306'}]	['1633673276080750592']	2023-03-09T03:37:15.000Z	520	0	0	0	0				
2213	everyone	1633673275560849410	en	RT @Gerashchenko_en: Russia is trying to keep Georgia dependent on it. Putin aims to govern Georgia through his marionette politician Bidzi…	1633673275560849410	30003264	[{'type': 'retweeted', 'id': '1633557436794650624'}]	['1633673275560849410']	2023-03-09T03:37:15.000Z	2312	0	0	0	0				
2214	everyone	1633673273363030016	en	RT @sahouraxo: Israel drops bombs on Aleppo International Airport, stopping planes carrying aid for earthquake victims from landing in the…	1633673273363030016	1256367278	[{'type': 'retweeted', 'id': '1633568365967974401'}]	['1633673273363030016']	2023-03-09T03:37:15.000Z	1579	0	0	0	0				
2215	everyone	1633673271760793603	en	@igorlachenkov Wow, this needs to stop. Big mistake for russia to post this. Flood Ukraine with support	1632731944038412288	583480355	[{'type': 'replied_to', 'id': '1632731944038412288'}]	['1633673271760793603']	2023-03-09T03:37:14.000Z	0	0	0	0	23	1593157274			
2216	everyone	1633673271567679488	en	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	1633673271567679488	235690957	[{'type': 'retweeted', 'id': '1633670000396435461'}]	['1633673271567679488']	2023-03-09T03:37:14.000Z	135	0	0	0	0				
2217	everyone	1633673269311143938	en	RT @GonzaloLira1968: The project to destabilize Russia via a proxy war in Ukraine is very obviously a bust. Russia is winning, and there’s…	1633673269311143938	217903989	[{'type': 'retweeted', 'id': '1633512421888335886'}]	['1633673269311143938']	2023-03-09T03:37:14.000Z	324	0	0	0	0				
2218	everyone	1633673269042634752	en	RT @lesiavasylenko: 6000 proven cases of #Ukraine children stolen and deported to #russia. Only 307 have been rescued and returned to their…	1633673269042634752	1309149969392205824	[{'type': 'retweeted', 'id': '1633653787494588422'}]	['1633673269042634752']	2023-03-09T03:37:14.000Z	129	0	0	0	0				
2219	everyone	1633673267289509890	en	"RT @visegrad24: It’s time for the West to send Patriot Missile Defense Systems to Moldova too.

Russia keeps using Moldovan air space to av…"	1633673267289509890	909018434779873281	[{'type': 'retweeted', 'id': '1633639497408696326'}]	['1633673267289509890']	2023-03-09T03:37:13.000Z	155	0	0	0	0				
2220	everyone	1633673265913946113	en	Belarusian president says Zelensky is ‘just scum’ — RT Russia &amp; Former Soviet Union https://t.co/x1Qo6HeLxs	1633673265913946113	80392182		['1633673265913946113']	2023-03-09T03:37:13.000Z	0	0	0	0	4				
2221	everyone	1633673265414828033	en	RT @HaraldinChina: @RichardSHeggie Russia never was a threat since 1991. The threat was always Germany getting along with Russia. Ukraine h…	1633673265414828033	154023623	[{'type': 'retweeted', 'id': '1633654595074527233'}]	['1633673265414828033']	2023-03-09T03:37:13.000Z	3	0	0	0	0				
2222	everyone	1633673263405748229	en	"RT @ZubyMusic: -Russian collusion
-Ghost of Kyiv 
-Hunter Biden laptop
-'Don't Say Gay' bill
-Twitter collapse post-Elon
-Nord Stream pipel…"	1633673263405748229	2355814386	[{'type': 'retweeted', 'id': '1633609902286413826'}]	['1633673263405748229']	2023-03-09T03:37:12.000Z	345	0	0	0	0				
