	author_id	username	author_followers	author_tweets	author_description	author_location	text	created_at	retweets	replies	likes	quote_count
4302	1102921839565832192	IrisJulian2	66	2424	Marketing Specialist	California, USA	"Buy Trendy Wholesale  Denim  Jackets In USA!! Contact Us!!
Order - https://t.co/7h8bQsE4Bq

#jackets #wholesaler #supplier #manufacturer #fashionjackets #denim #denimjacketwholesale #wholesaledenimjacket #stylishclothes #Australia #Ukraine #Switzerland https://t.co/BdMoXj3m60"	2021-01-20 12:29:28+00:00	0	0	0	0
4303	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@shay3322 @ProjectLincoln Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/CY5aKM5fuo"	2021-01-20 12:29:26+00:00	0	0	0	0
4304	1348604452694085635	WasHighLarious	63	2874	"Self proclaimed armchair moron, with internet.
https://t.co/CVloYrXCEv…
https://t.co/aTZPGUE0yZ…"	USA	"@warningshout @POTUS Political Crimes:
""I know nothing of my son's business"" Ukraine, China, Russia
""you're not getting the billion $......"" Ukraine
Joe suggested using the Logan Act against Gen. Flynn

Crimes against humanity:
1994 Crime Bill
DACA
1.5 B$ to fund Iranian Terror
Supporting the KKK https://t.co/aDFABAsXlN"	2021-01-20 12:29:02+00:00	1	1	0	0
4305	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@KevCoke6 Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/s2YMEl1a7n"	2021-01-20 12:28:49+00:00	0	0	0	0
4306	37445714	CapstoneReport	6709	50446	"""A right wing website.""--The Atlantic
""The right-wing Capstone Report.""--Christianity Today

Commentary on politics & theology"	Alabama	As for containment aboard--here is an idea, maybe figure out that Russia is entitled to its sphere of influence? Stop advancing ever closer to Moscow with NATO expansion. Unpopular, I know. But policy should be pragmatic not idealistic. Ukraine is good example.	2021-01-20 12:28:44+00:00	0	1	0	0
4307	277601746	warresistersint	7078	14323	We are a global antimilitarist network, resisting war and its causes around the world. Check out https://t.co/7AfCbWANjE for info		"Take Action: Support conscientious objector and journalist #RuslanKotsaba from #Ukraine with your emails to the authorities. Ruslan will be on trial this Friday for expressing his opposition to war and calling for refusal to be conscripted.
https://t.co/JInyBTj7Kt"	2021-01-20 12:28:37+00:00	3	0	7	0
4308	2758100418	GlasnostGone	115024	135667	I don't like tiny, topless Russian, tin-pot dictators who invade Ukraine. https://t.co/hgaxNN3VM1	London	Calling Ukrainians &amp; Ukraine supporters. Video posted yesterday only has 221 views. It's 1st of my #RussiaInvadedUkraine vids &amp; covers death of 1st Ukrainian soldier in 2021 + destruction of Pisky village by Russian artillery. Please click link &gt; https://t.co/6GFBrhLxus &amp; support https://t.co/w5z5M75FZ5	2021-01-20 12:28:30+00:00	53	0	38	2
4309	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@HsilvAvalos Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/TYsyra4jLq"	2021-01-20 12:28:12+00:00	0	0	0	0
4310	1120354309785432064	IBenzekry	24	62	ismail:)	Morocco. Ukraine 	The new condition for entry into france Does it include passengers transiting from France to another country? ,Because i have a flight from Morocco to Ukraine, via france!! @Airfrance	2021-01-20 12:28:04+00:00	0	3	1	0
4311	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@republic Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/tm0RWXCmdf"	2021-01-20 12:27:35+00:00	0	0	0	0
4312	2879883826	ALanoszka	9629	22771	Assistant professor @UWaterloo @BalsillieSIA and visiting fellow @coenatolin. Fellow @ConGeostrategy. My @CornellPress book is free at https://t.co/AhWIgj55UY.	Windsor, ON and Waterloo, ON	@SokovNikolai @PatPorter76 That's obviously not true, for France and Germany shot down Ukraine and Georgia's MAP applications in 2008, rebuffing the US in so doing. I doubt they have changed their minds since.	2021-01-20 12:27:05+00:00	1	3	9	0
4313	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@GrantTanaka Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/dWTQtI7xjJ"	2021-01-20 12:26:58+00:00	0	0	0	0
4314	121545137	UNICEF_UA	26732	15596	Official account of UNICEF in Ukraine. We promote the rights and wellbeing #ForEveryChild, with a special focus on  #UkraineChildren in the greatest need	Kyiv	"👩#Ukrainian students inspire eco-change with ♻recycle revolution at Kyiv National Economic University and inspire her peers for 🌱eco-activism🚀.
Last year, young female activist started ♻📑 paper recycling project to save resources of our🌍
Read more👉🏻https://t.co/4PQsfqm3Jk https://t.co/qznCgegBw8"	2021-01-20 12:26:55+00:00	4	2	11	0
4315	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@backupDrPepe Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/J0ZENlnmSD"	2021-01-20 12:26:21+00:00	0	0	0	0
4316	859047418284978176	aRRowAdr	17	1818	⭐🤞🏻	London, England	@Rob_Kimbell Isnt Ukraine at war? 🤣	2021-01-20 12:25:55+00:00	0	0	0	0
4317	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@washingtonpost Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/c52prnQpYZ"	2021-01-20 12:25:44+00:00	0	0	0	0
4318	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@KenWebsterII Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/q6tg3cvfTG"	2021-01-20 12:25:08+00:00	0	0	0	0
4319	931501535267352576	GEOTUS_POTUS	4814	87867	🇺🇸🇺🇸 Ardent Supporter of President Trump 🇺🇸🇺🇸 #MAGA #SpyGate #Benghazi #Patriot #NeverDems #NeverBifen #CensoredbyTwitter	America	Americans are dying &amp; losing jobs &amp; houses and Biden’s day one priorities are helping Iran, helping illegal aliens, helping China, helping Mexico, helping foreign Muslims, helping the Ukraine...see the pattern?? America and Americans are screwed.	2021-01-20 12:24:50+00:00	6	2	8	0
4320	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@sannl04 @ProjectLincoln Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/wLUn1uNlj3"	2021-01-20 12:24:31+00:00	0	0	0	0
4321	349542162	aplaipa	61	3959	"Arsenal ❤️
Žalgiris Kaunas 💚"	Vilnius, Lithuania	@ZRAFC @Sport1_Sport2 What they smoking in Ukraine?	2021-01-20 12:24:13+00:00	0	0	1	0
4322	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@JuanHerRod Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/3PBZ0ARsYG"	2021-01-20 12:23:54+00:00	0	0	0	0
4323	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@TheMikelCrump Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/4eLFnjMLIo"	2021-01-20 12:23:17+00:00	0	0	0	0
4324	1351852207055003650	ThierryJft2	49	75	(backup account)		#Ukraine confirms ⁦@JoeBiden⁩ Corruption in Press Conference👇 https://t.co/wUl1Ek537v	2021-01-20 12:22:57+00:00	0	0	0	0
4325	1142550892895440896	CFC_Edition	249	8904	3rd generation Chelsea supporter. All reviews and opinions are my own. #AnalyseTheGame		@johnvictorosas @LDNFootbalI @TheScore01 Doubt he’ll leave the Ukraine job though. Probably do what Hiddink did first time around as interim and work both club and national jobs at the same time then go back to managing nationally.	2021-01-20 12:22:57+00:00	0	0	0	0
4326	125341629	PHYS878	1929	291034	Roman Catholic Traditionalist, Social/Political Conservative		@lawyer4laws Ukraine	2021-01-20 12:22:49+00:00	0	0	0	0
4327	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@UpstateNYBob @ProjectLincoln Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/YRj68SrjCG"	2021-01-20 12:22:40+00:00	0	0	0	0
4328	21610240	Crimsontider	11576	43000	"Tea Party Movement Co-Founder, Pres. America First Tea Party #UltraMAGA 
#Trump2024 #NeverDeSantis You attack Trump, you attack MAGA voters."	Barrow County, Georgia	"Americans deserve to see the un-redacted documents..

Trump formally declassifies Russia documents over objections of FBI https://t.co/zsGgw4Y9dx via @JustTheNews"	2021-01-20 12:22:37+00:00	4	0	4	0
4329	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@edokeefe Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/Rmsbyc8jlD"	2021-01-20 12:22:03+00:00	0	0	0	0
4330	790568513006100480	DJScotty80s	29	1725		Florida, USA	@FoxNews Crooked Joe.... Ukraine extortion on video, billions taken from China for his loyalty	2021-01-20 12:21:34+00:00	0	2	0	0
4331	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@AndrewSolender Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/QaPz0TYaJh"	2021-01-20 12:21:26+00:00	0	0	0	0
4332	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@TheFlyingNun2 @ProjectLincoln Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/tHOLn2NeTS"	2021-01-20 12:20:49+00:00	0	0	0	0
4333	28715942	marinelifezoo	287	46434			@JoeBiden ITS A FIRST FOR AMERICANS! CRIMINALS IN THE WHITE HOUSE! BIDEN CRIME FAMILY THE ENTIRE FAMILY INVOLVED IMONEY LAUNDERING UKRAINE RUSSIA CHINA JILL TOO CRIMINAL/ CRACK ADDICT HUNTERS STRIPPER CHILDREN THIS IS WHY 26,000 NAT GUARD, NO ONE BELIEVES THE ELECTION!	2021-01-20 12:20:47+00:00	0	0	0	0
4334	921641482385281025	D6am6ie6N	220	12096	Inner liberty can be judged by how often a person feels offended, for you can no more insult a mature man than you can paint the air.              Vernon Howard	England, United Kingdom	"@thereclaimparty And then theres this sort of thing doing the rounds...

https://t.co/zVtYOAckS5"	2021-01-20 12:20:16+00:00	0	1	2	0
4335	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@joepolitics4 @ProjectLincoln @WHimages Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/uM7TcDmMWJ"	2021-01-20 12:20:13+00:00	0	0	0	0
4336	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@heavymetal0ver Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/DHVCrsh1qi"	2021-01-20 12:19:36+00:00	0	0	0	0
4337	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@Liberalyogi @ProjectLincoln Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/EKYmJEMeYR"	2021-01-20 12:18:59+00:00	0	0	0	0
4338	272532269	CeesBoogaart	204	106669	Freelance publicist, photographer - information architect, -online newsfeedsite 2005 -  over 15 million pageviews	Netherlands	"To support Ukraine: U.S. State Dep. explains new sanctions against Nord Stream 2

Read more on UNIAN: https://t.co/wkT8RSLNvK"	2021-01-20 12:18:55+00:00	0	0	0	0
4339	791249544801554432	csthetruth	26656	19733	"Become a sponsor & enjoy exclusive content
https://t.co/hm2OwCNyxP…
https://t.co/OXf8C4u480…"	New York, NY	@AdamParkhomenko Good to see Alexandra Chalupa retweeting Adam, she is a DNC operative deeply involved in Ukraine shenanigans. Adam is Ukrainian. @JoeBiden made sure the Ukrainian prosecutor investigating his son was fired. We should know more about this relationship https://t.co/24m9MlcKMv	2021-01-20 12:18:49+00:00	0	0	1	0
4340	39604869	just_sham_it	13181	58203	Film, pictures and words. Time traveller at @routesadventure	Kenya	"There's a Ukrainian TV show that's called ""Servant of the People"". I recommend it highly. Political satire at its finest.

What's even better is the real life story of the main actor, Volodymyr Oleksandrovych Zelensky, who is now the president of Ukraine! 

Watch it! https://t.co/zLWTP03npg"	2021-01-20 12:18:44+00:00	2	1	10	0
4341	1156461097987317760	rachforthestats	2	193	free thinker		@KyleKashuv Hunter, call Ukraine	2021-01-20 12:18:31+00:00	0	0	0	0
4342	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@EstebanDHR Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/rmBnVwuU2p"	2021-01-20 12:18:22+00:00	0	0	0	0
4343	1070157002611945472	CFCLamps_	4987	81757	-Realistic CFC fan 👍 - Joao Felix enjoyer -  -@ChelseaFC - THE CHAMPIONS OF THE WORLD 🌎 - We Have Won it All 🏆		@ZaN1701 @LDNFootbalI I honestly don’t care. He can stick with Ukraine and get battered by France every week	2021-01-20 12:18:13+00:00	0	1	0	0
4344	1304020746474336256	notlikeanyofyou	5	884			"@WajahatAli LMAOOOOOO

When did Putin annex Ukraine? What did Biden do? 

Get his son a job in Ukraine 🤣🤣🤣"	2021-01-20 12:17:59+00:00	0	0	0	0
4345	41782732	ReformMovement	9456	9244	Supporting our 42 autonomous Reform Jewish communities. We treasure Jewish tradition, evolution, inclusion, egalitarianism and the creation of a just society.		"February is Careers Month at Progressive Jewish Students! Students will benefit from career inspiration from the British Ambassador to the Ukraine, a BBC Journalist, the CEO of JW3 and more!

Read about the incredible programme our PJS team have created: https://t.co/Qu4b4NbkCU https://t.co/mNd7jDpqyk"	2021-01-20 12:17:58+00:00	1	0	1	0
4346	4211846901	GulfRaven	219	8297	Seeker, loud talker, SOF, Army veteran, #F1 fan, feminist, gourmande, Jewish 🇫🇷🇨🇦	Canada	European alignment with a re-engaged US to counter Russia is far from certain. https://t.co/SzhYyCFG6E	2021-01-20 12:17:57+00:00	0	0	0	0
4347	424240008	MenaBurke	1318	81877	percussion; beagles; football/soccer; Rothko; history & space; family; home; travel. Support Voting Rights, Black Lives Matter. pronouns: she, her, they, them	In a place	@brexit_sham And that’s not even counting: separating children from family at the border (628 parents still not found); destroying environmental laws &amp; regulations; threatening officials in Georgia if they didn’t « find votes »; threatening Ukraine if they didn’t find dirt on Biden’s son; etc	2021-01-20 12:17:52+00:00	0	0	0	0
4348	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@shawarmacommie Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/8dP7MMqMTm"	2021-01-20 12:17:45+00:00	0	0	0	0
4349	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@MarthaCajigas Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/iYWwUQtBrx"	2021-01-20 12:17:08+00:00	0	0	0	0
4350	96063461	snoopuhh	799	158284	#ronpaul #randpaul #thomasmassie NAP.		@tweetingmatty @AP4Liberty @LPMisesCaucus the last 4 years his obsession with Trump has really shown he holds the state up on a pedestal. He seems very petty and went after Trump about a Ukraine phone call when he could’ve gone after him for anything else. He’s similar to Sarwark hating Ron Paul and those similar	2021-01-20 12:17:01+00:00	0	0	0	0
4351	2688290130	NanbumHall	801	262921	Retired RN, Cardiac Critical Care, Hospital Supervisor. Grandmother, Greatgrandmother.	Cornelius, NC	@mkvga @HolmesJosh Hahaha What’s the crime???? Taking money from Ukraine and China while he was VP?	2021-01-20 12:16:42+00:00	0	0	0	0
4352	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@Richard_Schiff Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/QjAywpyjrt"	2021-01-20 12:16:31+00:00	0	0	0	0
4353	204867754	djhc1260	301	1235	Pastor, husband, and father of 2 sons.	Scotland	@TLCdover When I was in Ukraine my friend recommended it to me as accurate! He was right!!	2021-01-20 12:16:05+00:00	0	0	1	0
4354	1062432549631332353	GMKCenterNews	341	2734	Ukrainian based consulting company with the focus on European steel market. News, market studies and sustainability issues.	Ukraine 	"Industrial production in Ukraine declined by 0.3% in November.

Production of #steel and finished #metal products grew by 8.2% in November.

Read more here🔽
https://t.co/0TXuCRtQNg

#GMKCenter #Ukraine #industry https://t.co/VvLzceAEqA"	2021-01-20 12:16:03+00:00	0	0	0	0
4355	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@kylegriffin1 Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/epQfmGGKty"	2021-01-20 12:15:55+00:00	0	0	0	0
4356	330424349	EugeneKolychev	2866	2422	Former General Manager of Ukrainian Hockey League; ‘Uke: Untold Story of hockey legends’ documentary Advisor; Red Bull . com writer; blogger	Kyiv, Ukraine	"Do you know the real name of Pete #Langelle, who scored a winning goal in #StanleyCup Final'42?

He was born in 1917 in #Winnipeg, #Canada in #Ukrainian family Mathew &amp; Anna Landiak

His father &amp; mother was born in Ukraine. Mathew in 1887. Anna in 1891 to Stephen &amp; Anna Snitynski https://t.co/3UQBFV6NlU"	2021-01-20 12:15:38+00:00	1	0	10	0
4357	1351438470904950784	armodsson	383	5555	"Seek truth with honesty and fearlessness.

I'll accept a block as an admission of defeat and an endorsement of my viewpoints. Thanks for playing."		@RepAdamSchiff Can't wait to see how you will bend time and space with your backwards logic to defend the actions of the new den of thieves on the block. Granted they steal mostly from Ukraine, so maybe it's OK.	2021-01-20 12:15:25+00:00	0	0	0	0
4358	3342536589	Ukrinform_News	9464	35973	Ukrainian multimedia platform for broadcasting	Украина	"#Ukraine welcomes #US #sanctions against Russian pipe-layer building #NordStream2 

https://t.co/3J2m9h7wHe"	2021-01-20 12:15:22+00:00	0	0	1	0
4359	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@BuzzFeed Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/s2lRJtN0CP"	2021-01-20 12:15:18+00:00	0	0	0	0
4360	3835707025	jcaudill38	821	35836	Native Oregonian, graduate of Institute of Culinary Arts, San Francisco, Ca, Happily Married 44 years. Susan Caudill, Tailor and Botanist Uof O.	Eugene, Or	@JVR926 @alcardfan You and me too! It’s like we live in the Ukraine or No Korea on constant vigil for an assassin trying to change regimes. It makes me shiver over the thought of a rudderless vessel acast in a Typhoon of immeasurable danger! Who allowed this to happen, it can’t be all the media?	2021-01-20 12:15:11+00:00	1	0	4	0
4361	1160521310226780160	LadyO03356347	36	5810	Tennis enthusiast		@mhmck Luckily USA doesn’t have a land border with Russia, unlike Ukraine.	2021-01-20 12:14:44+00:00	0	1	4	0
4362	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@seungminkim Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/xWEF2YNIYr"	2021-01-20 12:14:41+00:00	0	0	0	0
4363	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@ZekeJMiller @PressSecPsaki Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/FWz57fZucb"	2021-01-20 12:14:04+00:00	0	0	0	0
4364	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@Adela_Micha Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/FJV2XHsJ9a"	2021-01-20 12:13:27+00:00	0	0	0	0
4365	719047732476948480	tashecon	100004	30031	Economist, covering Emerging Europe, Middle East and Africa. Key focus on Ukraine, Russia and Turkey, amongst others. Tweets represent my personal views. LUFC.	City of London, London	And just imagine the positive impact and leadership that US Treasury could then impart to Emerging Markets struggling with this like Ukraine, and the U.K. https://t.co/PlaYpaSsUC	2021-01-20 12:13:12+00:00	0	0	1	0
4366	2632829667	AMS0035	4695	195212	“Just a drink. A martini. Shaken, not stirred”🇺🇸#AmericaFirst		@AmyKremer He is getting ready to start up all of his businesses again in China and since he and his father are criminals in Ukraine he will find a new place.	2021-01-20 12:13:09+00:00	0	0	3	0
